series,pcgs_id,name,designation,mint_type
Platinum Eagles (1997 to Date),21106,"2004 $50",MS,MS
Platinum Eagles (1997 to Date),21110,"2005 $50",MS,MS
Platinum Eagles (1997 to Date),821118,"2006 $50",MS,MS
Platinum Eagles (1997 to Date),146927,"2007 $50",MS,MS
Platinum Eagles (1997 to Date),393108,"2008 $50 Statue of Liberty",MS,MS
Platinum Eagles (1997 to Date),99751,"1997 $100",MS,MS
Platinum Eagles (1997 to Date),9768,"1998 $100",MS,MS
Platinum Eagles (1997 to Date),9776,"1999 $100",MS,MS
Platinum Eagles (1997 to Date),9782,"2000 $100",MS,MS
Platinum Eagles (1997 to Date),9789,"2001 $100",MS,MS
Platinum Eagles (1997 to Date),9797,"2002 $100",MS,MS
Platinum Eagles (1997 to Date),21103,"2003 $100",MS,MS
Platinum Eagles (1997 to Date),21107,"2004 $100",MS,MS
Platinum Eagles (1997 to Date),21111,"2005 $100",MS,MS
Platinum Eagles (1997 to Date),821119,"2006 $100",MS,MS
Platinum Eagles (1997 to Date),146928,"2007 $100",MS,MS
Platinum Eagles (1997 to Date),393110,"2008 $100 Statue of Liberty",MS,MS
Platinum Eagles (1997 to Date),522536,"2014 $100 Statue of Liberty",MS,MS
Platinum Eagles (1997 to Date),612448,"2016 $100 Statue of Liberty",MS,MS
Platinum Eagles (1997 to Date),612445,"2016 $100 Statue of Liberty First Strike",MS,MS
Platinum Eagles (1997 to Date),615453,"2016 $100 Statue of Liberty First Strike 1 of 201",MS,MS
Platinum Eagles (1997 to Date),620411,"2017 $100 Statue of Liberty 20th Anniversary",MS,MS
Platinum Eagles (1997 to Date),669911,"2018 $100 Statue of Liberty",MS,MS
Platinum Eagles (1997 to Date),694862,"2019 $100 Statue of Liberty",MS,MS
Platinum Eagles (1997 to Date),812175,"2020 $100 Statue of Liberty",MS,MS
Platinum Eagles (1997 to Date),861557,"2021 $100 Statue of Liberty",MS,MS
Platinum Eagles (1997 to Date),899640,"2022 $100 Statue of Liberty",MS,MS
Platinum Eagles (1997 to Date),920115,"2023 $100 Statue of Liberty",MS,MS
Platinum Eagles (1997 to Date),9754,"1997-W $10",DCAM,PR
Platinum Eagles (1997 to Date),99765,"1998-W $10",DCAM,PR
Platinum Eagles (1997 to Date),99773,"1999-W $10",DCAM,PR
Platinum Eagles (1997 to Date),99779,"2000-W $10",DCAM,PR
Platinum Eagles (1997 to Date),99786,"2001-W $10",DCAM,PR
Platinum Eagles (1997 to Date),99794,"2002-W $10",DCAM,PR
Platinum Eagles (1997 to Date),921100,"2003-W $10",DCAM,PR
Platinum Eagles (1997 to Date),921104,"2004-W $10",DCAM,PR
Platinum Eagles (1997 to Date),921108,"2005-W $10",DCAM,PR
Platinum Eagles (1997 to Date),921116,"2006-W $10 Statue of Liberty",DCAM,PR
Platinum Eagles (1997 to Date),149573,"2007-W $10",DCAM,PR
Platinum Eagles (1997 to Date),393086,"2008-W $10 Statue of Liberty",DCAM,PR
Platinum Eagles (1997 to Date),9753,"1997-W $25",DCAM,PR
Platinum Eagles (1997 to Date),99766,"1998-W $25",DCAM,PR
Platinum Eagles (1997 to Date),99774,"1999-W $25",DCAM,PR
Platinum Eagles (1997 to Date),99780,"2000-W $25",DCAM,PR
Platinum Eagles (1997 to Date),99787,"2001-W $25",DCAM,PR
Platinum Eagles (1997 to Date),99795,"2002-W $25",DCAM,PR
Platinum Eagles (1997 to Date),921101,"2003-W $25",DCAM,PR
Platinum Eagles (1997 to Date),921105,"2004-W $25",DCAM,PR
Platinum Eagles (1997 to Date),921109,"2005-W $25",DCAM,PR
Platinum Eagles (1997 to Date),921117,"2006-W $25",DCAM,PR
Platinum Eagles (1997 to Date),149575,"2007-W $25",DCAM,PR
Platinum Eagles (1997 to Date),506624,"2007-W $25 Statue of Liberty Frosted FREEDOM 1 known",DCAM,PR
Platinum Eagles (1997 to Date),393088,"2008-W $25 Statue of Liberty",DCAM,PR
Platinum Eagles (1997 to Date),9752,"1997-W $50",DCAM,PR
Platinum Eagles (1997 to Date),99767,"1998-W $50",DCAM,PR
Platinum Eagles (1997 to Date),99775,"1999-W $50",DCAM,PR
Platinum Eagles (1997 to Date),99781,"2000-W $50",DCAM,PR
Platinum Eagles (1997 to Date),99788,"2001-W $50",DCAM,PR
Platinum Eagles (1997 to Date),99796,"2002-W $50",DCAM,PR
Platinum Eagles (1997 to Date),921102,"2003-W $50",DCAM,PR
Platinum Eagles (1997 to Date),921106,"2004-W $50",DCAM,PR
Platinum Eagles (1997 to Date),921110,"2005-W $50",DCAM,PR
Platinum Eagles (1997 to Date),921118,"2006-W $50",DCAM,PR
Platinum Eagles (1997 to Date),149577,"2007-W $50",DCAM,PR
Platinum Eagles (1997 to Date),506625,"2007-W $50 Statue of Liberty Frosted FREEDOM None known",DCAM,PR
Platinum Eagles (1997 to Date),393053,"2007-W $50 Statue of Liberty 10th Anniversary Set",DCAM,PR
Platinum Eagles (1997 to Date),598655,"2007-W $50 Statue of Liberty 10th Anniversary Set Moy Signature",DCAM,PR
Platinum Eagles (1997 to Date),393055,"2007-W $50 Statue of Liberty 10th Ann Set Rev PR",PR,PR
Platinum Eagles (1997 to Date),393054,"2007-W $50 Statue of Liberty 10th Anniversary Set First Strike",DCAM,PR
Platinum Eagles (1997 to Date),527223,"2007-W $50 10th Anniversary Set First Strike Mercanti Signature",DCAM,PR
Platinum Eagles (1997 to Date),393090,"2008-W $50 Statue of Liberty",DCAM,PR
Platinum Eagles (1997 to Date),9751,"1997-W $100",DCAM,PR
Platinum Eagles (1997 to Date),99768,"1998-W $100",DCAM,PR
Platinum Eagles (1997 to Date),99776,"1999-W $100",DCAM,PR
Platinum Eagles (1997 to Date),99782,"2000-W $100",DCAM,PR
Platinum Eagles (1997 to Date),99789,"2001-W $100",DCAM,PR
Platinum Eagles (1997 to Date),99797,"2002-W $100",DCAM,PR
Platinum Eagles (1997 to Date),921103,"2003-W $100",DCAM,PR
Platinum Eagles (1997 to Date),921107,"2004-W $100",DCAM,PR
Platinum Eagles (1997 to Date),921111,"2005-W $100",DCAM,PR
Platinum Eagles (1997 to Date),921119,"2006-W $100",DCAM,PR
Platinum Eagles (1997 to Date),149579,"2007-W $100",DCAM,PR
Platinum Eagles (1997 to Date),506623,"2007-W $100 Statue of Liberty Frosted FREEDOM 1 known",DCAM,PR
Platinum Eagles (1997 to Date),393092,"2008-W $100 Statue of Liberty",DCAM,PR
Platinum Eagles (1997 to Date),404476,"2009-W $100 Statue of Liberty",DCAM,PR
Platinum Eagles (1997 to Date),415546,"2010-W $100 Statue of Liberty",DCAM,PR
Platinum Eagles (1997 to Date),507770,"2011-W $100 Statue of Liberty",DCAM,PR
Platinum Eagles (1997 to Date),515152,"2012-W $100 Statue of Liberty",DCAM,PR
Platinum Eagles (1997 to Date),518216,"2013-W $100 Statue of Liberty",DCAM,PR
Platinum Eagles (1997 to Date),528085,"2014-W $100 Statue of Liberty",DCAM,PR
Platinum Eagles (1997 to Date),592229,"2015-W $100 Statue of Liberty",DCAM,PR
Platinum Eagles (1997 to Date),608499,"2016-W $100 Statue of Liberty",DCAM,PR
Platinum Eagles (1997 to Date),629176,"2017-W $100 Statue of Liberty 20th Anniversary",DCAM,PR
Platinum Eagles (1997 to Date),668341,"2018-W $100 Platinum Eagle - Life",DCAM,PR
Platinum Eagles (1997 to Date),696979,"2019-W $100 Platinum Eagle - Liberty",DCAM,PR
Platinum Eagles (1997 to Date),811479,"2020-W $100 Platinum Eagle - Happiness",DCAM,PR
Platinum Eagles (1997 to Date),853828,"2021-W $100 Freedom of Religion",DCAM,PR
Platinum Eagles (1997 to Date),899078,"2022-W $100 Freedom of Speech",DCAM,PR
Platinum Eagles (1997 to Date),916819,"2023-W $100 Freedom of the Press",DCAM,PR
Platinum Eagles (1997 to Date),939186,"2024-W $100 Right to Assemble David Hall Signature",DCAM,PR
Platinum Eagles (1997 to Date),21125,"2006-W $10",SP,SP
Platinum Eagles (1997 to Date),150433,"2007-W $10",SP,SP
Platinum Eagles (1997 to Date),393078,"2008-W $10 St. of Liberty",SP,SP
Platinum Eagles (1997 to Date),21126,"2006-W $25",SP,SP
Platinum Eagles (1997 to Date),150435,"2007-W $25",SP,SP
Platinum Eagles (1997 to Date),393080,"2008-W $25 Burnished St. of Liberty",SP,SP
Platinum Eagles (1997 to Date),21127,"2006-W $50",SP,SP
Platinum Eagles (1997 to Date),150437,"2007-W $50 Burnished St. of Liberty",SP,SP
Platinum Eagles (1997 to Date),393082,"2008-W $50 Burnished St. of Liberty",SP,SP
Platinum Eagles (1997 to Date),21128,"2006-W $100",SP,SP
Platinum Eagles (1997 to Date),150439,"2007-W $100",SP,SP
Platinum Eagles (1997 to Date),393084,"2008-W $100 Burnished St. of Liberty",SP,SP
